ACORN-SAT_MAX_TEMP,66062,66062,19100101,20111231,missing_value=99999.9,Sydney
19100101,14.5,24,,,,
19100102,18.6,24.8,,,,
19100103,19.4,29.6,,,,
19100104,20.1,30.5,,,,
19100105,17.4,27.2,,,,
19100106,17.7,26.9,,,,
19100107,19.1,26.4,,,,
19100108,20.1,25.7,,,,
19100109,20.9,25.3,,,,
19100110,19.9,26.1,,,,
19100111,19,22.3,,,,
19100112,19.6,21.4,,,,
19100113,20.5,21.1,,,,
19100114,20.7,23.9,,,,
19100115,17.4,27.8,,,,
19100116,16.7,32.9,,,,
19100117,17.4,31.6,,,,
19100118,17.8,27.8,,,,
19100119,18.7,28.6,,,,
19100120,19.2,30.7,,,,
19100121,18.6,25.7,,,,
19100122,16.7,24,,,,
19100123,15.7,23.9,,,,
19100124,16.7,26.1,,,,
19100125,17.4,29.6,,,,
19100126,16,28,,,,
19100127,17.4,28,,,,
19100128,18.9,20.7,,,,
19100129,18.3,21.8,,,,
19100130,15.8,21.2,,,,
19100131,18.7,21.1,,,,
19100201,17.2,25,,,,
19100202,15.7,25.3,,,,
19100203,17.1,26.8,,,,
19100204,18.8,27.7,,,,
19100205,18,28.3,,,,
19100206,15.5,26.6,,,,
19100207,18.5,32.6,,,,
19100208,19.9,26.1,,,,
19100209,19.2,26.1,,,,
19100210,20.6,26.4,,,,
19100211,18.2,26.2,,,,
19100212,18.2,22.9,,,,
19100213,15.4,22.9,,,,
19100214,13.7,23.8,,,,
19100215,15.6,25.8,,,,
19100216,15.5,26.4,,,,
19100217,17.3,27.8,,,,
19100218,19,27.3,,,,
19100219,18.4,26.8,,,,
19100220,17.8,27.1,,,,
19100221,20.3,27.4,,,,
19100222,20.3,27.8,,,,
19100223,18,27.1,,,,
19100224,18.4,27.4,,,,
19100225,20,27.3,,,,
19100226,19.4,26,,,,
19100227,19,26.6,,,,
19100228,18.4,27.1,,,,
19100301,18.5,27.2,,,,
19100302,19.4,27.1,,,,
19100303,18.4,22.8,,,,
19100304,18.4,24.4,,,,
19100305,17.3,23.7,,,,
19100306,16.8,24.1,,,,
19100307,19,26.2,,,,
19100308,18.5,29.5,,,,
19100309,17.5,18.6,,,,
19100310,15.4,19.8,,,,
19100311,15.5,20.3,,,,
19100312,16.8,19.8,,,,
19100313,17.3,23.2,,,,
19100314,17.8,23.2,,,,
19100315,17.2,22.9,,,,
19100316,16.8,22.9,,,,
19100317,17.5,23.7,,,,
19100318,17.8,23.7,,,,
19100319,16.3,24.6,,,,
19100320,18.3,23.7,,,,
19100321,18,22.4,,,,
19100322,16.5,22.6,,,,
19100323,15.1,23.6,,,,
19100324,16.3,24,,,,
19100325,14.9,23.7,,,,
19100326,14.4,23.7,,,,
19100327,15.8,22.1,,,,
19100328,16,23.6,,,,
19100329,18.5,22.6,,,,
19100330,18.4,22,,,,
19100331,16.8,24,,,,
19100401,14.4,23.9,,,,
19100402,14.4,25.7,,,,
19100403,15.7,19,,,,
19100404,13,22.9,,,,
19100405,14.4,22.9,,,,
19100406,15.5,24,,,,
19100407,15.7,23.1,,,,
19100408,15.7,23.6,,,,
19100409,15.2,24.7,,,,
19100410,15.7,23.1,,,,
19100411,13,26.2,,,,
19100412,17.8,20.3,,,,
19100413,15.4,22.5,,,,
19100414,17.4,22.4,,,,
19100415,12.9,22.7,,,,
19100416,14.7,21.4,,,,
19100417,14,22.5,,,,
19100418,14,25.2,,,,
19100419,15.7,20.9,,,,
19100420,15.5,21.4,,,,
19100421,14,23,,,,
19100422,14.4,22.9,,,,
19100423,15.6,25,,,,
19100424,14.9,24.8,,,,
19100425,15.6,23.6,,,,
19100426,16.4,27,,,,
19100427,12.9,21,,,,
19100428,11,21,,,,
19100429,11.8,25.7,,,,
19100430,11.1,21.2,,,,
19100501,11.1,23.2,,,,
19100502,14.3,28.7,,,,
19100503,12.4,20.3,,,,
19100504,9.5,20.5,,,,
19100505,11.6,20.7,,,,
19100506,12,17.6,,,,
19100507,13.7,18.6,,,,
19100508,12.4,20.2,,,,
19100509,14.4,20.3,,,,
19100510,11.6,20.2,,,,
19100511,10.2,20.7,,,,
19100512,10,20.2,,,,
19100513,12.6,22.9,,,,
19100514,9.8,17.6,,,,
19100515,11.1,19.5,,,,
19100516,9.9,21.1,,,,
19100517,11.3,24,,,,
19100518,15.3,22,,,,
19100519,11.6,22,,,,
19100520,12.8,21.7,,,,
19100521,10.3,20.7,,,,
19100522,10.8,18.7,,,,
19100523,11.1,20.7,,,,
19100524,11.3,23.3,,,,
19100525,15.3,24,,,,
19100526,13.8,26.6,,,,
19100527,17.1,24.4,,,,
19100528,13.6,22,,,,
19100529,9.6,20.7,,,,
19100530,9.5,18.7,,,,
19100531,8.1,19,,,,
19100601,9,18.3,,,,
19100602,11.4,19.2,,,,
19100603,8.6,13.6,,,,
19100604,7.2,14.2,,,,
19100605,7.1,16.7,,,,
19100606,8.3,18,,,,
19100607,10.9,19,,,,
19100608,8.2,20,,,,
19100609,8.8,22.9,,,,
19100610,11.1,17,,,,
19100611,12.3,19.9,,,,
19100612,12.5,17.8,,,,
19100613,7.9,20.1,,,,
19100614,8.9,18.9,,,,
19100615,9.7,17.1,,,,
19100616,8.8,15.8,,,,
19100617,9.7,17.8,,,,
19100618,9.9,19.2,,,,
19100619,11.2,20.2,,,,
19100620,13,18,,,,
19100621,9.3,19.2,,,,
19100622,9.4,17.6,,,,
19100623,10.4,19.7,,,,
19100624,12.9,20.7,,,,
19100625,11.5,19,,,,
19100626,7.7,17.8,,,,
19100627,7.6,17,,,,
19100628,7.1,15.9,,,,
19100629,8.5,18,,,,
19100630,10.1,18.1,,,,
19100701,7.8,17.1,,,,
19100702,7.2,21,,,,
19100703,8.7,18.8,,,,
19100704,9.1,18.5,,,,
19100705,8.6,19,,,,
19100706,10.6,18.6,,,,
19100707,9.6,19,,,,
19100708,7.6,18.5,,,,
19100709,8.7,16.5,,,,
19100710,6.1,14.5,,,,
19100711,7.3,17.4,,,,
19100712,6.6,19.5,,,,
19100713,8.2,19.8,,,,
19100714,9.3,18.5,,,,
19100715,8.4,17.9,,,,
19100716,8.1,16.5,,,,
19100717,8,13.2,,,,
19100718,9.3,14.5,,,,
19100719,5.6,13.4,,,,
19100720,8.6,17.6,,,,
19100721,9.3,16.5,,,,
19100722,6.1,14.3,,,,
19100723,8.1,16.5,,,,
19100724,9.3,18.8,,,,
19100725,7.3,17.9,,,,
19100726,7.2,18.5,,,,
19100727,9.3,17.1,,,,
19100728,10,15.9,,,,
19100729,8.2,18.6,,,,
19100730,8.2,17.9,,,,
19100731,6.9,17.7,,,,
19100801,9,15.5,,,,
19100802,10.5,15.5,,,,
19100803,10.9,18.7,,,,
19100804,7.6,17.7,,,,
19100805,8.3,17.6,,,,
19100806,7.6,18.1,,,,
19100807,8.5,18.1,,,,
19100808,6.6,17.7,,,,
19100809,9.5,22.7,,,,
19100810,13,22.7,,,,
19100811,8.4,22.7,,,,
19100812,10.7,20,,,,
19100813,9.3,19.1,,,,
19100814,8.5,21.5,,,,
19100815,10.1,21.8,,,,
19100816,10.7,25.2,,,,
19100817,12.2,22.9,,,,
19100818,9.2,21.5,,,,
19100819,12.6,22.3,,,,
19100820,9.9,22.1,,,,
19100821,12.3,22.9,,,,
19100822,8.9,19.3,,,,
19100823,7.7,19.3,,,,
19100824,7.9,18.4,,,,
19100825,11.5,20.3,,,,
19100826,6.3,17.1,,,,
19100827,7.1,18.7,,,,
19100828,5.8,21.5,,,,
19100829,9.3,22.8,,,,
19100830,12.1,25.2,,,,
19100831,16.3,23.8,,,,
19100901,11.4,20.1,,,,
19100902,7.9,19.6,,,,
19100903,7.6,18.9,,,,
19100904,11.6,23.5,,,,
19100905,10.9,19.7,,,,
19100906,12.6,18.9,,,,
19100907,13.1,21.1,,,,
19100908,13.1,19.8,,,,
19100909,13.5,20.6,,,,
19100910,10.8,22.3,,,,
19100911,13.1,22,,,,
19100912,10.2,19.7,,,,
19100913,10.2,16.5,,,,
19100914,8.2,18.3,,,,
19100915,11.3,20.1,,,,
19100916,14.4,23.5,,,,
19100917,15.8,19.7,,,,
19100918,12.1,23.7,,,,
19100919,14.5,25.1,,,,
19100920,13.1,21.1,,,,
19100921,12.1,20,,,,
19100922,14.8,21.4,,,,
19100923,15,19.7,,,,
19100924,15.3,21.5,,,,
19100925,14.5,22.4,,,,
19100926,14.9,24,,,,
19100927,16,19.6,,,,
19100928,13.5,22.8,,,,
19100929,10.7,23.5,,,,
19100930,11,21.1,,,,
19101001,12.3,20,,,,
19101002,13.8,25.8,,,,
19101003,16.2,23.8,,,,
19101004,14.6,24.7,,,,
19101005,13.4,21,,,,
19101006,10.1,18.1,,,,
19101007,9.8,18.1,,,,
19101008,10.7,20.8,,,,
19101009,10.1,24.4,,,,
19101010,10.1,16.4,,,,
19101011,8.7,15.9,,,,
19101012,8.7,21.9,,,,
19101013,10.9,23.8,,,,
19101014,12.8,21,,,,
19101015,12.1,21.9,,,,
19101016,13.5,26.4,,,,
19101017,14.6,27.2,,,,
19101018,19.2,29.7,,,,
19101019,16.2,18.7,,,,
19101020,13,18.4,,,,
19101021,11.8,14.8,,,,
19101022,10.4,16.6,,,,
19101023,12.3,19.7,,,,
19101024,11.2,23.7,,,,
19101025,13.5,34.3,,,,
19101026,12.2,23.8,,,,
19101027,14,20,,,,
19101028,13.4,21.2,,,,
19101029,16.3,24.9,,,,
19101030,14.6,20.8,,,,
19101031,11.2,18.4,,,,
19101101,14.2,17.8,,,,
19101102,10,19.1,,,,
19101103,9.9,23.5,,,,
19101104,14.2,26.1,,,,
19101105,17.5,27.7,,,,
19101106,19.4,26.9,,,,
19101107,15.3,23.5,,,,
19101108,13.6,24.7,,,,
19101109,14.2,22.9,,,,
19101110,14.2,23.5,,,,
19101111,15.8,24.5,,,,
19101112,15.8,20.9,,,,
19101113,13,20.6,,,,
19101114,14.7,21.1,,,,
19101115,15.8,21.3,,,,
19101116,14,21.9,,,,
19101117,13.7,23.1,,,,
19101118,15.6,23.5,,,,
19101119,14.2,24.1,,,,
19101120,16.7,21.1,,,,
19101121,11.7,20.7,,,,
19101122,14.6,21.6,,,,
19101123,14.7,24.1,,,,
19101124,15.4,28.6,,,,
19101125,15.8,17.9,,,,
19101126,15.4,20.9,,,,
19101127,13.2,23.1,,,,
19101128,13.7,23.1,,,,
19101129,18,28,,,,
19101130,17.5,26.6,,,,
19101201,17.5,22,,,,
19101202,14,25.4,,,,
19101203,17.2,25.8,,,,
19101204,15.9,28.3,,,,
19101205,16.8,25.9,,,,
19101206,16.5,25.4,,,,
19101207,18,25.3,,,,
19101208,18,24.3,,,,
19101209,20.1,25.9,,,,
19101210,17.8,26.1,,,,
19101211,17.7,19.8,,,,
19101212,16.4,19.5,,,,
19101213,17.7,23,,,,
19101214,15.1,23.6,,,,
19101215,16.3,29.3,,,,
19101216,18.8,23.3,,,,
19101217,16.6,26.2,,,,
19101218,18.5,21.6,,,,
19101219,12.5,25.8,,,,
19101220,16.4,28.4,,,,
19101221,14.2,24.1,,,,
19101222,16.1,29.4,,,,
19101223,20.8,26.6,,,,
19101224,15.7,27.6,,,,
19101225,15.7,24.1,,,,
19101226,17.9,28.4,,,,
19101227,19.3,34.3,,,,
19101228,18.6,23.9,,,,
19101229,18.5,27.5,,,,
19101230,21.1,29.5,,,,
19101231,15.5,23.3,,,,
19110101,17.9,27.6,,,,
19110102,18.4,20.7,,,,
19110103,17.4,24.6,,,,
19110104,17.5,25.3,,,,
19110105,18.7,26.8,,,,
19110106,19.5,33.3,,,,
19110107,19,34.2,,,,
19110108,19.1,25.3,,,,
19110109,18,24,,,,
19110110,20.3,25.7,,,,
19110111,20.3,25.7,,,,
19110112,17.9,22.3,,,,
19110113,18,26,,,,
19110114,19.6,25,,,,
19110115,18.7,23.4,,,,
19110116,18.6,22.5,,,,
19110117,19,24.6,,,,
19110118,18.3,26.5,,,,
19110119,17.4,22.6,,,,
19110120,17.6,23,,,,
19110121,19.6,23.5,,,,
19110122,18.3,23.9,,,,
19110123,17.5,22.6,,,,
19110124,18,20.9,,,,
19110125,16.8,24.2,,,,
19110126,18.7,22.4,,,,
19110127,18,22.8,,,,
19110128,17.5,23.3,,,,
19110129,19.2,23.3,,,,
19110130,19.6,23.9,,,,
19110131,17.4,23.3,,,,
19110201,17.9,25.3,,,,
19110202,18.5,25.2,,,,
19110203,20.8,24.3,,,,
19110204,19,23.8,,,,
19110205,17.5,25,,,,
19110206,20.8,26.4,,,,
19110207,19.4,25.5,,,,
19110208,19,25.8,,,,
19110209,17.7,25.5,,,,
19110210,18.9,26.6,,,,
19110211,18.4,28.1,,,,
19110212,19.3,27.6,,,,
19110213,20.6,25.5,,,,
19110214,19.5,27.3,,,,
19110215,18.9,27.7,,,,
19110216,17.2,23.6,,,,
19110217,15.3,25,,,,
19110218,17.9,23.6,,,,
19110219,17.5,23.6,,,,
19110220,19,24,,,,
19110221,18.9,24.3,,,,
19110222,19,24.6,,,,
19110223,17.8,25.8,,,,
19110224,16.3,26.1,,,,
19110225,16.1,26.4,,,,
19110226,16.8,27.3,,,,
19110227,19.1,31.9,,,,
19110228,22.1,27.8,,,,
19110301,16.9,22.1,,,,
19110302,16.3,22.9,,,,
19110303,17.2,24,,,,
19110304,16,25.2,,,,
19110305,17.8,26.2,,,,
19110306,16.9,25.4,,,,
19110307,18.4,27.2,,,,
19110308,20,21.9,,,,
19110309,17.8,24.6,,,,
19110310,17.1,23.8,,,,
19110311,18,24.1,,,,
19110312,18,24.9,,,,
19110313,18,27.2,,,,
19110314,14.5,22.4,,,,
19110315,17.2,24.9,,,,
19110316,16.8,24,,,,
19110317,16.3,27.2,,,,
19110318,17,26.2,,,,
19110319,21.1,29.1,,,,
19110320,15.2,23.4,,,,
19110321,13.4,23.7,,,,
19110322,16.8,20.6,,,,
19110323,13.5,23.2,,,,
19110324,14.4,23.2,,,,
19110325,15.9,22.1,,,,
19110326,15.9,24.9,,,,
19110327,17.5,29.6,,,,
19110328,19.8,24.9,,,,
19110329,13.5,23.2,,,,
19110330,13.5,20.8,,,,
19110331,16,19.1,,,,
19110401,15.2,21.9,,,,
19110402,16.6,21.2,,,,
19110403,15.1,22.9,,,,
19110404,13.4,22.4,,,,
19110405,13.8,28.1,,,,
19110406,14,24.5,,,,
19110407,13.5,23.7,,,,
19110408,13,23.6,,,,
19110409,14.4,30.9,,,,
19110410,17.1,25.3,,,,
19110411,17.9,24.5,,,,
19110412,18.2,24,,,,
19110413,15.7,25.3,,,,
19110414,11.2,20.9,,,,
19110415,11.2,21.5,,,,
19110416,15.4,20.4,,,,
19110417,14.4,17.8,,,,
19110418,12.3,20.5,,,,
19110419,11.1,19.4,,,,
19110420,14,19.4,,,,
19110421,11.8,21,,,,
19110422,11,22.5,,,,
19110423,11.8,20.4,,,,
19110424,11.8,25.9,,,,
19110425,13.7,24.8,,,,
19110426,12.3,18.4,,,,
19110427,8.8,18,,,,
19110428,8.2,18.1,,,,
19110429,10,18.6,,,,
19110430,12.2,20.3,,,,
19110501,11.3,22.9,,,,
19110502,12.6,24,,,,
19110503,12.8,22.7,,,,
19110504,12.6,22.5,,,,
19110505,11.9,26.2,,,,
19110506,12.1,25.5,,,,
19110507,11.3,23.8,,,,
19110508,13.7,23.6,,,,
19110509,13.8,22.9,,,,
19110510,14.3,23.6,,,,
19110511,12.7,20.4,,,,
19110512,12,18.4,,,,
19110513,13.7,19.7,,,,
19110514,13,20.7,,,,
19110515,13.8,21.7,,,,
19110516,12.8,21.1,,,,
19110517,14.4,21.7,,,,
19110518,15.8,24.1,,,,
19110519,13.6,22.7,,,,
19110520,11.9,20.3,,,,
19110521,8.9,20,,,,
19110522,9.1,19.7,,,,
19110523,9.5,20.7,,,,
19110524,10.3,19.9,,,,
19110525,10.7,20.7,,,,
19110526,9.5,19.7,,,,
19110527,10.6,15,,,,
19110528,10.6,17.4,,,,
19110529,8.9,15.5,,,,
19110530,5.4,14.9,,,,
19110531,6.4,16.2,,,,
19110601,6.6,17.8,,,,
19110602,6.6,17.8,,,,
19110603,8.2,19.5,,,,
19110604,9.1,19,,,,
19110605,7.6,16.6,,,,
19110606,8.1,16.7,,,,
19110607,4.7,17.8,,,,
19110608,7.1,19,,,,
19110609,8.2,14.7,,,,
19110610,7.1,15.9,,,,
19110611,7.7,14.7,,,,
19110612,7.7,18.2,,,,
19110613,9.4,18,,,,
19110614,9.7,18.3,,,,
19110615,8.7,19.5,,,,
19110616,10.1,20.6,,,,
19110617,12.1,19.5,,,,
19110618,11.5,17.8,,,,
19110619,11.6,18.1,,,,
19110620,12.1,17.8,,,,
19110621,7.7,12.4,,,,
19110622,5.5,13.7,,,,
19110623,4.6,15.9,,,,
19110624,4,15.7,,,,
19110625,5.7,18.2,,,,
19110626,6.5,15.9,,,,
19110627,7.6,17.1,,,,
19110628,6.6,18,,,,
19110629,6.6,17.8,,,,
19110630,5.2,19,,,,
19110701,5.8,16.5,,,,
19110702,6.3,17.7,,,,
19110703,4.9,16.3,,,,
19110704,6.6,15.2,,,,
19110705,9.6,15.4,,,,
19110706,9.3,17.9,,,,
19110707,10.8,16.5,,,,
19110708,11.6,18.6,,,,
19110709,9.8,18.8,,,,
19110710,6.1,17.9,,,,
19110711,7.8,17.3,,,,
19110712,9.6,15.3,,,,
19110713,10.4,17.3,,,,
19110714,12,18.2,,,,
19110715,9.3,18.5,,,,
19110716,8.4,20.5,,,,
19110717,11.5,19.8,,,,
19110718,11.8,22.1,,,,
19110719,7.8,16.5,,,,
19110720,6.1,16.1,,,,
19110721,7.7,14.5,,,,
19110722,8.3,15.4,,,,
19110723,9.3,13.9,,,,
19110724,7.9,15.9,,,,
19110725,7.3,15.6,,,,
19110726,5.5,15.9,,,,
19110727,5.3,15.9,,,,
19110728,4.1,18.5,,,,
19110729,8.2,20.5,,,,
19110730,10.9,18.5,,,,
19110731,8.2,17.9,,,,
19110801,5.8,16.1,,,,
19110802,7.9,18.6,,,,
19110803,7.2,19.3,,,,
19110804,8.3,18.7,,,,
19110805,8.8,19.8,,,,
19110806,9,19.7,,,,
19110807,9.9,19.7,,,,
19110808,10.6,19.7,,,,
19110809,9.8,19.7,,,,
19110810,7.6,19.1,,,,
19110811,8.1,20.2,,,,
19110812,9,19.5,,,,
19110813,9.7,22.4,,,,
19110814,7.1,18.4,,,,
19110815,7.2,18.7,,,,
19110816,10.6,17.5,,,,
19110817,7.7,19.5,,,,
19110818,10,18.6,,,,
19110819,10.7,17.7,,,,
19110820,11.5,18.7,,,,
19110821,12.2,15,,,,
19110822,10.7,17.6,,,,
19110823,9.9,15.5,,,,
19110824,10.1,15.7,,,,
19110825,11.3,17.7,,,,
19110826,8.9,13.4,,,,
19110827,6.7,19.3,,,,
19110828,8.3,19.7,,,,
19110829,7.6,20.8,,,,
19110830,8.8,22.8,,,,
19110831,9.5,23.2,,,,
19110901,9.1,25.6,,,,
19110902,16.2,23,,,,
19110903,13.1,21.1,,,,
19110904,10.8,19.2,,,,
19110905,10.8,19.5,,,,
19110906,11.2,20.1,,,,
19110907,13.1,19.7,,,,
19110908,10.9,21.5,,,,
19110909,10,23.7,,,,
19110910,12.7,21.1,,,,
19110911,10.3,23,,,,
19110912,13.6,17.1,,,,
19110913,10.3,23.2,,,,
19110914,13.7,30.4,,,,
19110915,10.9,25.6,,,,
19110916,9.1,17.7,,,,
19110917,8.4,18,,,,
19110918,9.5,19.5,,,,
19110919,9.4,19.7,,,,
19110920,13.7,19.7,,,,
19110921,12,25.3,,,,
19110922,13.9,22.5,,,,
19110923,10.5,22.4,,,,
19110924,11,22,,,,
19110925,11.4,21.1,,,,
19110926,13.5,21.6,,,,
19110927,14.8,20.1,,,,
19110928,14.5,23.5,,,,
19110929,13.1,21.5,,,,
19110930,11.9,22,,,,
19111001,11.9,21.2,,,,
19111002,11.9,22.3,,,,
19111003,13,26.8,,,,
19111004,12.3,20.5,,,,
19111005,11.4,19.9,,,,
19111006,12.2,20.2,,,,
19111007,13.4,21,,,,
19111008,13.5,22.1,,,,
19111009,15.6,18.1,,,,
19111010,11.8,20.8,,,,
19111011,14,19.9,,,,
19111012,14,20.1,,,,
19111013,11.9,20.8,,,,
19111014,13.3,18.9,,,,
19111015,13.6,18.4,,,,
19111016,13.7,21.2,,,,
19111017,12,17.5,,,,
19111018,9.4,18.2,,,,
19111019,11.2,20,,,,
19111020,11,24.5,,,,
19111021,16.1,29,,,,
19111022,14.1,28,,,,
19111023,20.7,31.3,,,,
19111024,16.1,21,,,,
19111025,10.7,18.2,,,,
19111026,9.8,22.2,,,,
19111027,11.6,22.2,,,,
19111028,15.4,23.6,,,,
19111029,18.7,23.7,,,,
19111030,17.6,24.9,,,,
19111031,17.7,26,,,,
19111101,16.9,19.6,,,,
19111102,10.3,19.4,,,,
19111103,12.8,18.8,,,,
19111104,9.4,19.8,,,,
19111105,10.1,25.5,,,,
19111106,12,26.7,,,,
19111107,15.4,30.4,,,,
19111108,17.4,29.2,,,,
19111109,14.7,23.5,,,,
19111110,15.4,26.4,,,,
19111111,15.6,28.6,,,,
19111112,16.9,22.9,,,,
19111113,14.3,27.3,,,,
19111114,14.7,19.8,,,,
19111115,17.6,30.4,,,,
19111116,18,30.1,,,,
19111117,18,24.1,,,,
19111118,18,25.1,,,,
19111119,20.2,25.1,,,,
19111120,18.5,21.6,,,,
19111121,15.6,21.4,,,,
19111122,14,22,,,,
19111123,17,21.9,,,,
19111124,18,25.3,,,,
19111125,18,23.4,,,,
19111126,15.9,24.8,,,,
19111127,19.3,26.4,,,,
19111128,21.7,24.3,,,,
19111129,19,27,,,,
19111130,21.3,28.4,,,,
19111201,20.7,27.2,,,,
19111202,17,20.5,,,,
19111203,16.2,22.9,,,,
19111204,16.7,27.4,,,,
19111205,20.7,28.7,,,,
19111206,17.9,27.4,,,,
19111207,16.8,31.1,,,,
19111208,24.9,35.2,,,,
19111209,19.6,27.6,,,,
19111210,17.7,31.2,,,,
19111211,18.5,36.7,,,,
19111212,19.7,26.6,,,,
19111213,21.1,25,,,,
19111214,17.9,23.6,,,,
19111215,18.2,27.4,,,,
19111216,20.8,27.8,,,,
19111217,15.7,23.6,,,,
19111218,14,25.8,,,,
19111219,16.8,31.1,,,,
19111220,17.6,28.7,,,,
19111221,16.4,29.7,,,,
19111222,17.9,23.3,,,,
19111223,14.5,28.3,,,,
19111224,17.7,25,,,,
19111225,15.7,29.4,,,,
19111226,21.8,28.1,,,,
19111227,15.7,27.4,,,,
19111228,17.9,25.6,,,,
19111229,19,25.9,,,,
19111230,20.7,27.2,,,,
19111231,19.7,24.1,,,,
19120101,17.4,24.6,,,,
19120102,18.3,30.5,,,,
19120103,17.6,26.5,,,,
19120104,20,32.6,,,,
19120105,19.6,38.3,,,,
19120106,17.5,21.9,,,,
19120107,16.8,22.8,,,,
19120108,16.8,22.8,,,,
19120109,16.9,23.2,,,,
19120110,17.2,22.4,,,,
19120111,14.8,21.9,,,,
19120112,15.3,22,,,,
19120113,14.4,24.8,,,,
19120114,16.2,27.6,,,,
19120115,19.3,39.5,,,,
19120116,19.9,27.5,,,,
19120117,18.3,26.1,,,,
19120118,16.7,25,,,,
19120119,17.6,27.4,,,,
19120120,18.7,24,,,,
19120121,18.4,27.5,,,,
19120122,20.1,24.4,,,,
19120123,18.7,21.9,,,,
19120124,18,24.8,,,,
19120125,16.7,26,,,,
19120126,20.6,27.4,,,,
19120127,20.1,26.9,,,,
19120128,21,26.1,,,,
19120129,19,25.3,,,,
19120130,18.7,24.6,,,,
19120131,16.8,25.7,,,,
19120201,17.3,26.4,,,,
19120202,17.2,27.7,,,,
19120203,17.8,27.8,,,,
19120204,19,27.3,,,,
19120205,19.9,27.6,,,,
19120206,20.8,27.4,,,,
19120207,21.4,31.6,,,,
19120208,21.7,27.6,,,,
19120209,18.4,22.5,,,,
19120210,16.2,20.6,,,,
19120211,17.2,26.1,,,,
19120212,20.3,26.9,,,,
19120213,21.7,25.8,,,,
19120214,18.9,21.5,,,,
19120215,18.2,24,,,,
19120216,18,26.2,,,,
19120217,17.8,27.7,,,,
19120218,19.7,21.2,,,,
19120219,17.8,24.3,,,,
19120220,16.2,26.4,,,,
19120221,20,27.6,,,,
19120222,21.6,27.7,,,,
19120223,22.1,27.6,,,,
19120224,20.7,27.2,,,,
19120225,21.7,27.4,,,,
19120226,20,23.8,,,,
19120227,18.2,24.6,,,,
19120228,16.9,26.6,,,,
19120229,17.8,22.5,,,,
19120301,17,24.4,,,,
19120302,19.8,25.2,,,,
19120303,19.8,24.9,,,,
19120304,18.4,23.7,,,,
19120305,16.9,26.8,,,,
19120306,18.4,20,,,,
19120307,14,23.7,,,,
19120308,16.5,26.2,,,,
19120309,20.8,25.2,,,,
19120310,21.1,29.1,,,,
19120311,22,29.8,,,,
19120312,19.8,24.1,,,,
19120313,16.3,24.1,,,,
19120314,18.8,23.7,,,,
19120315,18.4,23.2,,,,
19120316,16.2,24.9,,,,
19120317,18,24.9,,,,
19120318,18.4,22,,,,
19120319,17.2,23.5,,,,
19120320,16,19.6,,,,
19120321,15.4,21.9,,,,
19120322,13.7,22.4,,,,
19120323,15.1,22.9,,,,
19120324,15.7,31.3,,,,
19120325,18,23.5,,,,
19120326,16.3,25.2,,,,
19120327,17.2,24.9,,,,
19120328,20.9,25.3,,,,
19120329,17.3,24.9,,,,
19120330,15.9,23.7,,,,
19120331,17.3,24.9,,,,
19120401,18.2,24.4,,,,
19120402,14.9,21.4,,,,
19120403,14.4,23,,,,
19120404,13.5,24.4,,,,
19120405,17.1,27.9,,,,
19120406,17.7,27.1,,,,
19120407,19.6,25.7,,,,
19120408,15.2,23.7,,,,
19120409,12.4,22.9,,,,
19120410,14,20.3,,,,
19120411,12.9,22.9,,,,
19120412,13.7,25.9,,,,
19120413,14.6,19,,,,
19120414,14.4,20.3,,,,
19120415,12.3,22.4,,,,
19120416,13.8,22.9,,,,
19120417,14.2,24.5,,,,
19120418,14.4,28.1,,,,
19120419,13.5,23,,,,
19120420,14.6,21.2,,,,
19120421,14.6,22.9,,,,
19120422,12,17.5,,,,
19120423,12,18.8,,,,
19120424,11.1,19.6,,,,
19120425,10.9,20.6,,,,
19120426,12.3,19.6,,,,
19120427,11.5,25.3,,,,
19120428,14.2,20.9,,,,
19120429,14,18.9,,,,
19120430,11.5,16.7,,,,
19120501,8.4,18.6,,,,
19120502,8.4,20.3,,,,
19120503,10.2,20.7,,,,
19120504,9.8,21.1,,,,
19120505,9.5,18.7,,,,
19120506,10.3,18.4,,,,
19120507,11.3,20.6,,,,
19120508,13.7,20.2,,,,
19120509,12.5,18.9,,,,
19120510,10.6,20.5,,,,
19120511,10.6,21.2,,,,
19120512,13,20.3,,,,
19120513,10.7,21,,,,
19120514,9.2,19.7,,,,
19120515,8.4,18.9,,,,
19120516,8.4,21.8,,,,
19120517,10.7,20.4,,,,
19120518,12.4,22.5,,,,
19120519,12.4,21.1,,,,
19120520,12.5,18.6,,,,
19120521,10.8,18.5,,,,
19120522,9.8,18.3,,,,
19120523,10.6,18.4,,,,
19120524,11.9,18.6,,,,
19120525,12.1,19.7,,,,
19120526,9.9,17.4,,,,
19120527,8.9,18.6,,,,
19120528,10.6,18.9,,,,
19120529,9.8,17.6,,,,
19120530,7.6,19.5,,,,
19120531,9.5,17.1,,,,
19120601,11.9,20.2,,,,
19120602,9.1,19.9,,,,
19120603,7.7,18.3,,,,
19120604,7.6,19.5,,,,
19120605,7.5,18.5,,,,
19120606,7.9,18.3,,,,
19120607,7.6,19,,,,
19120608,9.1,18.2,,,,
19120609,14,19,,,,
19120610,15.1,19,,,,
19120611,8.9,19.5,,,,
19120612,8.9,19.2,,,,
19120613,9.4,19.5,,,,
19120614,9.3,19.9,,,,
